slow_rt,fast_rt,prod_rt,transcript 
1,100,1.171,100,100,100,100,1,1,1,1,1,1,1,1,100,1,1,100,1,1,100,1,1,1,100,1,100,1,100,1,1,1,100,1,1,100,1,100,100,1,1,100,1,100,1,100,100,100,1,1,1,100,1,100,1,100,100,100,100,100,100,1,100,100,100,100,1,1,100,100,1,1,100,100,100,100,1,1,1,1,100,100,1,1,1,100,1,100,100,100,1,1,100,100,1,100,1,100,1,1,100,1,100,100,100,1,100,100,1,1,100,100,100,100,1,100,1,100,1,100,1,100
2,100,1.225,2,100,100,100,100,2,100,2,100,2,2,2,2,2,100,2,100,100,100,100,2,2,100,2,100,2,100,100,2,100,2,100,2,2,100,100,100,2,100,2,100,2,2,100,2,2,100,100,2,2,100,2,2,2,100,100,2,2,100,2,100,2,2,100,2,100,2,2,100,2,2,100,100,2,2,100,100,100,100,100,2,2,2,2,2,2,100,2,100,2,2,2,2,2,100,100,2,2,2,100,2,2,100,2,100,2,2,2,100,100,100,2,100,2,2,2,100,2,100,100
3,100,1.585,100,100,100,3,100,3,100,100,100,100,3,3,100,100,3,100,100,3,100,3,3,3,100,100,100,3,100,3,3,100,100,100,3,3,3,100,100,100,100,3,3,100,100,100,100,100,3,100,3,3,100,3,100,3,3,100,100,100,3,3,100,100,100,100,3,3,3,3,100,100,100,100,100,3,100,100,100,3,3,3,3,3,100,100,3,3,100,100,100,3,100,3,3,100,100,3,100,100,3,100,100,3,3,100,3,100,3,3,3,100,3,100,3,3,3,3,3,3,100,100
4,100,1.526,4,4,4,4,4,100,4,100,100,4,4,100,100,4,100,100,4,4,100,100,4,4,4,4,100,4,100,4,4,100,100,100,100,4,100,100,4,4,4,4,4,4,4,4,4,100,100,4,4,100,100,100,100,4,4,100,4,100,100,4,100,4,100,100,4,4,4,100,4,4,100,4,100,4,100,4,4,100,100,4,4,4,4,4,100,4,100,100,100,100,4,100,4,4,4,100,100,4,4,4,100,4,100,100,100,4,100,4,4,4,4,4,100,100,100,4,100,4,4,4
5,100,1.758,100,100,5,100,100,100,5,100,100,5,5,100,100,100,100,5,5,5,5,100,5,100,100,5,100,5,5,5,5,100,100,5,100,100,100,5,5,5,5,5,5,100,100,5,5,100,100,5,5,100,100,5,100,100,100,5,5,100,100,5,5,100,5,5,100,5,5,100,5,5,5,5,5,5,5,100,100,100,100,100,5,100,5,100,100,100,5,100,5,5,5,5,100,5,100,100,5,5,100,5,5,5,100,100,5,5,5,5,100,5,5,100,100,5,100,5,5,100,5,100
6,100,1.799,100,6,100,100,100,100,6,100,100,100,100,100,6,100,100,100,6,6,100,6,100,100,100,100,100,6,6,100,100,100,100,6,100,6,6,6,6,6,100,6,6,100,6,6,6,6,6,6,6,100,6,6,100,100,100,100,100,100,100,6,100,6,6,100,6,100,100,6,6,6,100,100,100,100,100,100,6,100,6,6,100,100,6,100,6,6,100,6,100,100,6,6,100,6,100,6,100,100,6,100,100,100,100,6,100,100,6,6,6,100,100,6,100,6,6,100,6,100,100,6
7,100,1.908,7,100,7,100,100,7,100,100,7,7,7,100,100,100,7,7,7,100,7,100,100,100,7,7,7,7,100,7,7,100,7,7,7,7,7,100,7,100,7,100,7,100,100,100,7,100,7,7,100,100,100,100,7,7,7,100,7,7,7,100,100,7,7,100,100,100,100,100,7,7,7,100,100,7,7,7,7,7,100,7,7,7,100,100,100,7,7,100,100,7,7,7,7,7,7,100,100,100,100,100,100,100,100,100,7,100,100,100,100,7,100,7,7,100,7,100,7,7,7,100
8,100,1.805,100,100,8,100,100,8,8,8,8,100,8,100,8,100,8,8,8,100,8,8,8,100,100,100,100,100,100,8,100,8,8,8,8,100,8,100,100,8,8,8,8,8,100,8,8,100,8,100,8,8,100,8,100,8,100,100,100,100,8,100,100,8,8,100,8,100,100,100,100,100,8,100,100,8,8,100,100,100,8,100,8,8,100,100,100,8,100,8,8,8,8,100,100,100,100,8,8,8,8,8,8,100,100,100,100,100,8,100,8,8,8,100,100,8,8,100,100,8,8,8
9,100,2.074,100,100,100,100,9,100,100,100,100,100,100,100,9,100,9,9,9,100,9,100,100,100,100,100,100,9,100,9,100,9,100,100,100,9,100,100,9,9,100,9,9,9,9,100,9,100,9,9,9,9,100,100,100,100,9,100,9,100,100,9,9,9,100,100,9,100,9,100,9,9,9,9,100,100,100,9,9,100,100,100,100,9,9,100,9,100,9,9,100,100,100,100,9,9,9,9,9,100,100,9,9,9,9,100,100,100,100,9,9,100,100,100,9,9,9,100,9,9,100,100
