slow_rt,fast_rt,prod_rt,transcript 
11,100,1.698,100,11,11,11,11,100,11,11,11,11,100,100,11,11,100,100,11,100,11,11,100,100,100,11,100,11,11,11,100,100,11,100,100,11,11,100,100,11,11,11,11,11,100,11,100,100,11,100,11,100,11,11,100,11,100,11,11,100,100,11,100,100,11,11,100,100,11,11,100,100,100,11,11,100,100,100,100,11,100,11,11,11,100,100,11,100,11,11,100,11,100,100,100,100,100,100,11,100,11,11,11,11,11,100,11,11,11,100,11,100,100,100,100,100,11,100,100,11,11,11
12,100,2.119,12,100,12,100,100,100,12,12,100,100,100,12,100,12,100,12,100,100,100,12,12,12,100,100,12,12,100,12,12,100,100,12,12,100,12,100,12,100,12,100,12,100,100,12,100,12,100,12,12,12,100,12,12,100,100,100,12,100,100,100,12,100,12,12,100,12,100,12,100,100,12,100,100,100,12,100,12,100,12,100,12,12,12,12,100,100,100,12,12,100,100,100,12,12,12,100,12,12,100,12,100,12,100,100,12,12,100,12,100,100,12,12,100,100,100,12,100,12,100,12
13,100,1.841,100,100,100,13,13,13,100,13,13,100,13,13,100,100,13,13,13,100,100,100,100,100,13,13,13,13,13,13,13,100,100,13,13,100,100,13,100,13,100,13,13,100,13,100,13,100,100,13,13,13,13,13,13,100,100,100,13,13,13,13,13,13,13,13,13,13,13,100,100,100,13,13,13,13,13,100,100,13,13,13,13,100,13,100,13,13,13,13,13,100,100,13,13,13,100,13,13,100,100,100,13,100,13,13,100,100,13,13,100,13,100,13,13,13,13,13,100,13,100,13
14,100,1.995,100,14,100,100,100,14,14,14,100,14,14,100,100,100,100,100,14,100,14,14,100,14,100,100,14,100,14,14,14,100,100,14,14,14,14,100,14,14,14,100,14,14,100,100,14,100,14,14,100,14,100,100,100,100,14,100,100,14,100,14,100,14,14,100,14,100,14,100,100,14,100,14,100,100,100,14,100,14,14,100,100,14,100,100,100,14,14,14,14,100,14,100,100,14,14,14,14,14,14,100,100,100,100,100,14,100,100,100,100,14,14,14,14,100,100,100,14,14,100,14
15,100,1.874,15,100,15,15,100,100,15,100,100,100,100,15,100,15,15,100,100,100,15,15,100,100,15,15,15,15,100,100,100,100,100,100,100,15,100,100,100,15,100,15,15,100,100,100,100,100,15,15,100,100,15,15,100,100,100,15,100,15,100,100,15,15,15,15,15,100,15,100,15,15,100,100,15,100,15,15,100,15,100,15,100,100,15,15,15,15,100,100,100,15,100,15,15,15,100,100,15,100,15,100,100,15,15,15,100,15,15,15,100,100,15,15,15,100,100,15,100,100,15,15
16,100,2.065,16,16,16,100,16,100,16,16,16,16,100,16,16,100,16,16,100,100,100,16,100,100,100,100,100,100,100,100,100,100,16,100,100,100,100,16,16,16,16,100,16,16,16,16,16,16,100,16,100,100,100,16,100,100,16,16,16,100,16,16,16,100,100,100,100,16,100,100,16,100,100,16,16,16,16,16,100,100,16,100,16,16,16,16,16,16,100,100,100,16,100,16,100,100,100,16,16,100,16,16,16,100,100,100,100,16,16,16,100,100,16,100,16,100,16,100,100,16,100,100
17,100,2.043,100,17,17,100,100,100,17,100,17,17,100,100,17,100,17,17,100,17,17,100,100,100,100,17,100,100,100,17,17,17,17,17,100,17,100,100,100,17,17,100,100,100,100,17,17,17,100,17,17,100,17,100,100,100,100,100,17,17,100,17,17,100,17,100,100,17,100,100,100,100,100,100,100,100,100,17,17,17,17,100,100,17,17,100,17,17,17,17,100,17,100,17,17,17,100,100,17,100,17,100,100,100,17,17,100,17,100,100,100,17,17,100,17,17,100,17,100,17,17,17
18,100,1.963,18,100,100,18,18,100,18,18,100,18,100,18,100,100,100,18,100,18,100,100,18,100,100,18,18,100,18,100,100,100,18,18,18,100,18,100,100,18,18,100,18,100,100,18,18,18,100,18,18,100,100,18,100,100,100,18,100,100,100,18,100,100,100,100,18,100,100,18,18,18,18,18,100,100,100,100,18,18,100,18,100,100,100,100,18,18,100,100,18,100,100,18,18,18,18,100,100,100,18,100,18,18,18,18,18,18,100,100,100,18,100,100,18,18,100,18,100,18,100,18
19,100,2.136,100,100,19,100,19,19,100,19,100,100,100,19,100,100,100,100,100,100,19,19,100,100,19,100,100,19,100,19,100,100,100,19,19,19,100,100,19,100,19,19,19,100,19,100,19,100,100,100,19,100,100,100,19,19,19,19,100,19,19,100,100,100,100,19,100,100,100,100,100,100,19,100,19,100,100,19,100,19,100,19,100,100,100,19,19,19,19,100,19,19,100,19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,19,19,19,19,19,100,19,19,19,19,19,100,100,100
20,100,2.361,100,100,20,20,20,100,20,20,20,100,100,100,100,100,20,100,100,20,100,100,20,100,100,100,20,20,100,100,100,20,100,20,20,20,20,20,20,100,20,100,100,100,20,20,20,100,100,100,100,20,100,100,20,20,100,100,100,20,20,100,20,20,100,100,100,100,100,100,20,100,20,100,100,20,100,20,20,100,100,20,100,20,20,100,20,100,20,100,100,20,100,100,20,20,20,100,100,100,100,20,100,20,100,100,20,100,20,20,20,100,20,100,20,100,100,20,20,20,20,20
21,100,1.814,21,21,21,100,100,100,21,100,100,21,21,21,100,21,21,21,100,21,100,21,100,100,100,21,100,100,100,100,21,100,100,21,21,100,100,100,100,21,21,100,21,21,100,21,21,21,21,100,100,21,100,100,100,21,21,100,100,21,100,100,100,21,100,21,100,100,100,100,100,100,21,100,100,100,100,21,100,100,21,21,21,100,100,100,100,21,100,100,100,21,100,100,21,21,100,100,100,21,100,100,100,100,100,21,21,100,21,21,100,100,100,100,100,100,100,100,100,100,21,100
22,100,2.020,100,100,100,22,100,22,100,22,22,100,22,22,22,22,100,22,22,22,100,22,100,100,22,100,100,22,22,22,100,100,22,100,22,100,22,100,100,100,22,22,100,100,100,100,22,22,100,22,22,22,22,22,22,100,100,100,22,100,100,100,100,22,22,22,100,100,22,22,100,22,100,22,100,22,22,100,22,22,100,22,100,22,100,22,22,22,22,22,100,100,100,22,22,100,100,100,22,22,22,100,22,100,100,100,100,22,22,100,100,100,22,22,22,22,22,100,22,22,22,100
23,100,1.990,100,100,23,100,100,23,100,100,23,23,100,23,100,23,100,100,23,100,23,100,100,100,100,23,100,23,23,100,100,23,100,23,100,100,100,23,100,100,23,100,23,100,23,23,23,100,100,23,23,100,23,23,100,23,100,100,100,23,23,23,100,23,100,23,100,23,23,100,23,23,23,100,100,23,23,23,100,23,100,23,23,100,23,23,100,23,100,100,100,23,23,100,100,100,23,23,23,23,100,23,23,23,100,100,100,23,23,23,23,23,23,23,23,100,23,23,23,23,100,100
24,100,1.964,100,24,24,24,24,100,100,100,100,100,100,24,24,100,24,100,100,100,24,100,24,24,24,100,24,24,24,24,24,24,24,100,24,100,24,24,100,100,24,100,100,24,100,100,100,100,100,100,100,24,24,24,24,100,24,100,100,24,100,100,24,24,24,100,24,100,100,24,24,100,24,24,100,100,24,100,100,100,100,100,24,24,100,100,24,100,24,24,100,24,100,100,24,100,24,24,100,24,100,24,100,24,24,24,24,100,24,100,24,24,24,24,24,24,100,100,100,100,100,24
25,100,2.210,25,100,25,100,100,100,100,25,100,100,100,100,100,25,25,25,100,100,25,25,100,25,100,25,25,100,25,100,25,100,25,100,25,25,25,25,100,25,100,25,25,100,100,25,25,25,25,25,25,100,100,100,25,100,25,100,100,100,100,100,100,100,25,25,25,100,25,25,25,100,100,25,100,25,25,25,100,100,25,100,25,25,25,100,100,100,25,25,25,100,100,100,25,100,100,25,25,100,100,100,25,25,100,100,100,100,100,25,25,100,25,100,25,25,25,100,25,100,100,25
26,100,2.043,100,100,26,26,26,26,100,100,26,26,26,26,100,100,26,26,100,26,100,100,26,100,100,26,100,100,26,26,26,26,100,100,100,26,100,100,26,26,26,26,26,26,100,100,26,26,26,100,26,26,26,100,100,100,26,26,100,100,26,26,100,26,26,26,26,100,100,100,26,100,26,26,26,26,26,100,26,26,26,26,26,100,26,26,100,100,100,26,26,100,26,100,100,26,26,100,100,26,100,26,100,26,26,26,26,100,100,26,26,100,100,26,100,100,100,100,26,100,26,100
27,100,2.050,100,100,27,27,100,27,27,27,27,100,100,27,27,27,100,100,27,100,100,100,27,27,100,100,100,27,27,100,100,100,27,100,27,27,27,27,27,100,100,100,100,27,27,100,27,100,100,100,100,27,100,100,100,100,100,100,100,27,27,27,27,100,100,27,27,27,100,27,27,100,27,100,27,100,100,100,27,100,100,27,27,27,27,100,100,27,100,100,100,27,100,100,27,27,100,27,100,27,27,27,100,100,100,27,100,27,27,100,27,100,27,100,100,100,27,100,27,100,100,100
28,100,1.881,100,100,100,28,100,100,100,28,28,28,28,28,28,28,28,28,100,100,100,28,28,28,28,28,100,28,100,28,28,100,28,28,100,28,100,28,100,28,100,100,28,100,28,28,100,100,28,28,100,100,28,28,28,28,100,100,100,28,100,28,28,100,100,28,28,100,28,28,28,100,28,100,28,100,28,28,100,28,28,28,100,100,100,100,100,28,100,100,100,100,100,28,28,28,100,100,28,28,100,100,28,100,100,28,28,100,28,100,100,28,100,28,100,28,100,28,100,28,100,100
29,100,2.084,100,100,29,100,29,29,29,29,100,29,29,100,29,100,29,100,29,29,100,100,100,100,29,29,100,100,29,100,29,29,100,29,100,100,100,29,100,100,100,29,100,100,100,29,100,100,29,100,100,29,100,100,29,100,29,29,29,100,29,100,29,100,100,29,29,100,100,29,100,29,100,100,29,29,29,100,29,100,100,29,100,29,100,29,29,100,29,29,100,29,100,100,29,100,100,29,100,29,100,29,100,29,29,29,29,100,29,29,100,100,100,100,29,29,100,29,29,100,29,100
30,100,1.969,30,30,30,30,30,30,100,100,30,30,100,100,100,100,100,100,100,100,100,30,100,30,100,30,30,30,30,30,30,100,30,100,100,30,30,100,100,100,100,100,30,100,30,100,100,30,100,30,100,30,30,100,30,100,30,100,100,100,100,100,100,30,100,100,100,30,100,100,100,30,30,30,30,100,100,100,100,30,100,100,100,100,100,30,30,100,100,100,30,30,30,100,30,30,100,100,100,30,30,100,100,30,100,100,100,30,100,30,30,100,30,100,30,30,30,30,100,100,100,100
31,100,1.987,31,100,31,31,31,31,31,100,31,100,100,31,100,31,100,31,31,100,100,31,100,100,31,100,100,100,100,100,100,100,31,31,31,100,31,100,100,100,100,100,100,100,100,100,100,100,100,100,100,31,31,31,31,100,100,31,31,31,100,31,100,100,31,100,100,31,31,100,31,31,31,31,100,31,31,31,31,100,31,31,100,100,100,100,31,100,31,100,31,100,31,100,100,100,100,31,100,31,100,31,100,100,31,100,31,100,100,31,31,31,100,100,31,100,100,100,31,31,100,100
32,100,2.032,32,100,100,100,32,100,100,32,32,32,100,32,32,100,100,32,100,32,32,100,32,100,32,100,32,32,100,32,100,100,32,100,32,100,100,32,100,100,32,100,100,32,32,32,100,100,32,32,100,32,32,32,32,32,100,100,32,100,32,32,32,100,32,32,32,100,100,32,100,100,100,32,32,32,32,100,32,100,32,100,100,32,32,100,100,100,100,32,32,100,100,100,32,100,100,100,32,32,32,100,100,100,100,32,100,100,100,32,100,100,100,32,32,32,100,100,100,32,32,32
33,100,1.817,33,100,100,33,33,100,33,33,33,100,33,33,100,33,100,100,100,100,33,33,100,33,33,33,33,33,100,33,100,33,100,33,33,33,33,100,100,100,33,33,33,100,33,100,33,100,33,100,100,100,100,33,100,100,100,100,100,100,100,100,33,33,33,33,100,33,33,100,100,100,100,33,33,100,33,100,33,33,33,33,100,33,33,100,33,100,100,33,33,100,100,100,100,33,100,33,33,33,33,33,100,100,100,33,33,33,100,33,100,100,33,33,33,100,100,100,33,33,100,33
34,100,2.213,34,100,34,34,34,34,100,100,34,100,34,34,100,34,34,100,34,34,100,34,34,34,34,34,100,100,34,34,100,100,34,34,100,100,34,34,100,34,100,100,100,34,34,34,34,100,34,100,34,100,34,100,100,34,100,100,34,100,34,34,34,100,100,100,34,34,34,34,100,34,100,34,100,34,34,100,34,100,34,100,34,34,100,34,34,34,34,100,34,100,100,34,34,100,100,100,34,100,100,100,100,34,100,34,34,34,34,100,100,34,34,34,100,34,100,100,100,34,100,34
35,100,2.170,35,100,100,100,100,100,35,35,35,35,100,100,35,100,35,100,35,35,35,35,100,100,100,100,35,100,100,100,35,35,100,100,35,35,100,100,100,35,35,100,35,35,100,100,35,100,35,100,100,35,35,35,100,100,35,35,35,100,100,35,35,100,35,100,35,35,35,35,35,35,35,100,100,100,35,100,35,35,35,100,35,35,35,35,100,35,35,100,100,35,100,100,100,35,100,35,35,35,100,100,35,35,100,35,100,35,100,100,35,100,35,100,100,100,100,35,100,35,35,35
36,100,2.244,100,36,100,36,36,100,100,36,36,100,100,36,36,100,100,100,36,100,100,36,100,100,36,36,36,100,100,36,36,100,100,36,36,36,100,36,100,100,36,36,36,100,36,100,36,36,36,100,100,100,100,100,100,36,100,100,36,100,36,36,100,36,100,100,100,100,36,36,36,36,100,36,36,100,100,36,100,100,36,100,36,100,36,100,100,100,36,36,100,36,36,100,36,36,36,100,36,36,100,100,36,100,100,100,36,36,100,36,100,100,100,36,36,100,36,36,36,36,36,100
37,100,2.011,37,37,100,37,100,37,100,37,37,37,100,100,37,100,100,100,37,100,37,100,37,100,100,37,100,37,37,100,100,100,37,37,100,100,37,37,37,100,37,100,37,100,100,100,37,100,100,100,37,37,100,100,100,37,37,100,37,37,37,37,37,100,100,37,37,37,37,37,37,100,37,100,37,37,100,100,37,37,37,37,100,37,37,37,100,100,100,100,37,37,100,37,100,100,100,100,37,37,100,100,100,37,100,100,100,100,37,37,37,37,37,37,100,37,37,100,37,37,37,100
38,100,2.142,100,38,100,38,38,38,38,100,38,38,100,100,38,38,100,38,38,100,100,38,100,100,100,38,100,100,38,38,38,38,100,38,38,38,100,38,38,100,38,38,38,38,38,100,38,38,38,100,100,38,100,100,38,100,100,100,38,100,38,38,38,100,100,100,100,38,38,100,38,38,38,38,38,38,100,38,100,38,100,38,38,100,38,100,100,38,100,100,38,38,38,38,100,38,38,100,38,100,38,100,100,38,100,38,100,38,38,100,100,38,38,38,38,100,38,100,38,100,100,100
39,100,1.839,100,39,100,100,100,100,39,39,100,100,39,100,39,39,39,100,39,100,39,100,100,39,100,39,39,39,39,100,100,100,39,100,39,39,100,39,100,39,100,100,100,39,39,39,39,100,100,39,39,100,39,100,100,39,100,39,39,100,39,39,100,100,100,39,100,39,100,39,39,39,39,39,39,100,39,39,100,39,100,100,100,39,39,100,39,39,39,39,39,100,100,39,100,39,39,100,39,100,39,39,100,100,39,39,100,39,100,39,39,100,100,100,39,39,39,100,100,100,39,100
40,100,2.131,100,100,100,40,100,100,40,100,100,40,100,100,40,100,40,100,40,40,100,100,100,40,100,100,40,40,100,40,100,40,40,100,100,100,100,40,40,100,100,100,40,100,40,100,100,40,100,40,100,40,100,40,40,40,100,100,40,100,40,100,100,40,100,100,100,100,100,100,100,40,100,40,100,40,100,40,100,100,40,100,100,40,40,40,40,100,40,40,100,100,40,100,100,40,40,40,40,100,40,40,40,40,40,100,100,40,100,40,40,100,100,100,100,100,100,100,40,40,100,100
41,100,2.148,41,100,100,41,100,100,41,41,100,100,100,100,41,100,41,41,41,100,100,100,41,100,41,100,41,100,41,41,100,41,100,100,41,100,41,41,41,100,100,41,41,41,100,41,41,41,100,100,100,100,100,100,41,100,41,41,100,100,41,100,100,100,100,100,100,100,41,100,41,100,100,100,41,41,100,41,41,41,41,100,100,41,41,100,100,100,100,41,100,41,100,100,41,41,100,41,100,41,41,41,41,41,41,41,41,100,100,41,41,100,41,41,100,100,100,100,41,41,41,100
42,100,2.076,100,100,42,100,100,42,42,42,42,42,42,100,42,100,42,42,100,100,42,100,42,100,42,100,100,100,100,42,100,100,42,100,100,100,42,42,100,42,42,42,42,42,42,42,42,42,42,42,100,42,100,42,42,42,42,100,100,42,42,100,100,100,100,100,42,42,42,42,100,42,100,42,100,42,100,100,100,42,42,42,42,42,100,42,42,42,42,42,42,42,42,42,42,42,100,100,42,100,100,100,100,100,42,100,42,42,100,100,100,100,100,100,100,42,100,100,100,42,42,100
43,100,2.068,43,43,100,43,100,43,100,43,100,43,43,100,100,43,43,43,100,100,100,100,43,100,100,43,100,43,100,100,43,100,43,100,100,100,100,100,100,100,100,43,100,43,43,100,100,100,100,43,100,100,100,100,100,43,100,43,100,43,100,100,100,100,43,100,100,100,100,100,100,43,100,43,100,100,100,43,43,100,100,100,100,43,100,43,43,100,100,100,100,100,43,43,43,43,100,43,100,43,43,100,100,100,100,43,100,43,100,43,100,100,43,43,100,43,100,100,100,43,43,100
44,100,1.869,100,100,100,44,44,100,44,44,44,100,100,44,100,100,44,100,44,44,44,100,100,100,100,44,44,44,44,100,100,44,44,100,100,44,44,100,100,100,100,44,44,100,44,44,44,100,100,44,44,44,44,100,44,44,44,44,100,100,100,44,100,44,44,44,100,100,44,44,44,44,100,44,100,44,100,100,44,100,44,44,44,100,100,100,44,100,100,44,100,100,44,100,100,44,100,100,100,44,100,44,44,100,100,44,100,100,100,44,100,44,100,44,44,100,44,44,100,100,44,44
45,100,2.069,45,45,100,45,45,100,45,100,45,45,45,100,100,100,45,45,45,45,45,45,100,45,45,45,45,100,100,45,45,45,100,45,100,100,45,100,45,100,100,100,100,45,45,100,45,45,100,45,45,100,100,100,45,45,100,45,100,100,100,45,100,45,45,100,100,45,45,45,45,100,45,100,45,100,45,100,45,45,45,45,100,45,45,100,45,100,45,100,100,100,45,100,100,45,100,100,100,45,100,45,45,45,100,45,100,100,45,100,45,100,45,100,45,45,100,100,100,100,100,100
46,100,2.097,100,46,46,46,46,46,46,46,100,46,100,100,100,100,46,46,100,46,100,46,100,100,100,100,46,46,100,100,46,46,46,100,100,46,100,100,100,100,46,46,100,100,100,46,100,100,46,46,100,100,46,100,46,46,46,46,46,100,46,100,46,100,46,46,100,100,46,100,100,100,100,100,100,100,100,46,100,46,46,46,46,100,46,100,46,46,46,46,100,46,100,46,100,100,100,46,46,100,46,100,100,100,46,100,46,46,46,100,100,46,100,100,100,46,46,100,100,100,100,100
47,100,2.237,47,100,47,47,100,47,100,47,100,100,100,100,100,100,100,100,47,47,47,47,100,47,100,100,47,47,47,100,100,47,47,47,47,100,47,100,47,47,100,100,47,47,100,47,100,47,47,100,100,47,47,100,100,47,100,47,100,100,47,100,100,47,100,100,47,47,100,100,100,47,47,47,47,47,47,47,47,100,47,47,47,47,47,100,100,100,100,100,47,47,100,47,100,100,100,100,100,47,100,100,100,47,100,47,47,47,47,100,100,100,100,100,100,47,47,100,47,100,100,47
48,100,2.156,48,100,48,100,100,100,100,100,100,48,100,100,100,100,48,100,100,48,100,100,100,100,100,48,48,100,48,100,100,48,100,48,48,100,100,48,100,100,48,100,48,100,48,48,48,48,100,48,48,100,48,100,48,48,48,100,48,48,100,48,48,48,100,100,100,48,100,48,100,100,48,100,100,48,48,100,100,48,100,100,100,100,100,100,100,100,48,100,48,100,100,100,48,48,100,100,48,48,48,100,100,48,100,100,48,48,100,48,100,48,100,100,100,100,48,100,48,48,100,48
49,100,2.232,100,100,49,100,49,100,100,100,100,49,49,100,49,100,100,100,100,100,100,100,49,100,100,100,49,100,49,49,100,100,49,49,100,49,49,49,100,100,49,100,100,100,100,100,100,49,49,100,49,100,49,100,49,49,100,100,49,100,49,100,100,100,49,49,100,49,49,100,49,100,100,49,100,100,49,49,49,49,49,100,100,49,100,100,100,49,100,100,100,100,100,100,100,49,49,49,49,49,49,100,49,100,49,100,49,49,100,100,100,49,49,49,100,100,100,100,49,100,49,49
50,100,1.996,50,50,50,100,50,100,50,50,50,100,50,100,100,50,50,50,100,100,50,50,100,50,100,100,100,50,50,100,100,50,50,100,50,100,50,50,50,50,100,100,100,100,50,100,50,50,50,50,100,100,100,100,50,50,50,50,50,50,100,50,50,50,50,100,100,100,50,50,100,50,100,50,50,50,50,100,50,100,100,50,50,100,50,100,100,50,50,50,50,50,100,100,100,100,100,50,50,50,100,100,50,100,50,100,100,100,100,50,100,50,100,100,100,50,100,100,50,100,50,50
51,100,2.186,51,100,51,51,100,51,100,100,100,100,100,51,100,100,51,100,51,51,51,100,51,100,100,100,51,51,51,51,100,100,51,100,51,100,51,51,100,51,51,100,51,51,51,51,51,100,51,51,51,100,51,100,100,100,51,51,51,51,100,100,51,100,100,51,100,100,100,100,100,100,100,51,51,51,100,51,100,51,100,100,51,100,100,100,100,100,51,51,100,51,100,100,51,100,100,100,51,100,100,51,51,51,51,51,51,100,100,100,100,100,51,100,100,51,100,100,100,100,100,51
52,100,2.265,100,52,52,100,100,52,52,52,100,52,52,52,100,52,100,100,52,52,52,52,52,100,52,100,100,100,52,100,100,100,52,52,100,100,52,100,100,52,100,52,52,52,100,100,100,100,52,52,52,100,100,100,52,52,52,52,52,100,52,52,100,100,52,52,52,100,100,100,52,100,52,52,52,52,100,100,52,52,52,52,52,100,100,52,100,52,100,52,52,100,52,100,52,52,100,100,100,52,52,100,100,100,52,100,52,100,52,52,52,100,52,100,52,52,100,52,52,100,100,52
53,100,1.902,53,100,53,53,53,100,100,53,100,100,53,53,53,100,100,100,53,53,53,100,100,53,53,100,100,53,100,53,100,53,53,100,53,100,53,100,100,100,53,100,100,100,100,53,100,100,100,53,53,53,100,100,100,100,53,53,53,53,53,53,53,53,53,100,53,53,100,53,100,53,100,100,100,100,100,100,53,53,53,53,100,53,53,53,53,53,100,100,100,53,53,100,100,100,53,53,53,100,100,53,53,100,53,53,100,100,100,53,53,53,53,100,100,53,53,53,100,100,53,100
54,100,2.082,54,54,100,54,100,100,54,100,54,100,54,54,100,54,54,54,54,54,54,54,54,100,100,54,54,100,54,100,100,54,54,100,100,54,54,54,100,54,54,100,54,54,100,100,54,100,54,100,54,54,100,54,54,54,54,100,54,100,54,54,100,54,54,54,54,100,54,100,100,100,54,100,100,54,100,54,54,100,100,54,100,54,54,54,100,54,100,54,100,54,54,100,100,100,54,54,100,100,54,100,100,54,100,100,100,54,100,54,54,54,54,100,100,100,100,100,100,54,54,100
55,100,2.153,55,100,100,100,100,100,100,100,55,55,100,100,100,55,100,55,55,100,55,100,100,100,100,100,55,100,55,100,100,100,55,55,100,100,100,55,100,100,55,100,55,55,55,100,55,55,55,100,100,55,100,100,55,55,55,100,100,55,100,55,55,100,100,55,55,55,100,100,55,100,55,55,55,55,55,55,55,100,55,100,100,55,55,100,100,100,100,100,100,100,55,55,100,55,100,55,55,55,100,55,55,55,55,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55
56,100,2.297,56,100,100,100,100,100,100,56,100,56,100,100,100,56,100,100,100,100,56,100,100,100,56,56,100,100,56,56,56,56,56,100,56,56,56,56,100,100,100,56,56,56,100,100,100,100,56,100,56,100,100,56,56,56,100,56,56,56,100,100,56,56,56,56,100,100,100,100,56,56,56,100,56,56,100,56,56,100,56,100,56,56,56,56,56,100,100,100,100,56,100,56,100,100,100,56,56,100,56,100,56,56,100,56,56,56,56,100,56,100,100,100,100,56,100,100,100,56,100,56
